1.646000000000000000e+03
9.128109000000000250e+00
1.617700000000000000e+04
1.647000000000000000e+03
-1.000000000000000000e+00
-1.000000000000000000e+00
-1.000000000000000000e+00
-1.000000000000000000e+00
-1.000000000000000000e+00
3.100000000000000000e+01
4.622701836750068196e+02
