9.960000000000000000e+02
4.200034999999999741e+00
1.059000000000000000e+04
9.970000000000000000e+02
-1.000000000000000000e+00
-1.000000000000000000e+00
-1.000000000000000000e+00
-1.000000000000000000e+00
-1.000000000000000000e+00
2.700000000000000000e+01
2.043243340545419073e+02
